,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,pre_asp_air_vol,blowout_vol,overaspirate_vol,vol
51,17,3,23.528613690286875,4.059764826670289,0.190442482708022,0.9235713025555015,0.08600755814185848,32.06063453108072
52,16,35,1.1838501133024693,1.1768975760787725,0.24633808969520032,0.5439110640436411,14.677683498091595,90.8572606742382
53,25,7,57.49250594526529,18.088111728429794,0.04033912648446858,0.4511226797476411,2.0824511384482105,51.454807901754975
54,40,22,16.6203654371202,12.436036309227347,0.11313347495160997,0.1458119098097086,12.82987143304329,55.72851208038628
55,11,21,42.81182751059532,29.332584142684937,0.16293298196978867,0.8635698640719056,14.365280103639972,141.9430535659194
56,8,37,21.602577846497297,15.9594461414963,0.08925138064660132,0.9424983551725745,17.90300905612485,99.31949988938868
57,38,4,40.411345437169075,2.8706873394548893,0.1390765223186463,0.035256724804639816,2.12779220541541,41.477065756917
58,23,29,7.455188948661089,27.21492008306086,0.20800008461810648,0.371730743907392,14.810226336837228,61.580347158014774
59,13,13,56.14676099270582,14.11150211468339,0.0019049167167395353,0.6539417020976543,16.44254014980516,137.6067214179784
60,19,25,33.48786246031523,9.465297684073448,0.06121842912398279,0.7508899802342057,17.929082410020282,82.87464865483344
61,29,16,29.67921020463109,22.56852096877992,0.2302195813972503,0.22063187696039677,9.91395264149276,124.43741992115974
62,34,31,48.0518189817667,5.720825269818306,0.1730089874472469,0.4309768611565232,16.17896649288305,112.4295088276267
63,4,10,14.360360484570265,18.809382235631347,0.09780837898142636,0.5862650964409113,0.6182402791410304,20.242056818678975
64,5,36,45.5173434689641,3.210776913911104,0.025138653814792633,0.8585136458277702,1.139283257900997,30.341138830408454
65,34,5,11.825988683849573,16.314184153452516,0.19990287953987718,0.1387717230245471,17.032946313499554,102.338857781142
66,29,30,30.426495373249054,14.466297347098589,0.1466245222836733,0.45961954444646835,13.331392011700949,130.4777522571385
67,19,11,26.617961134761572,27.55506687797606,0.06559027032926679,0.5543312830850482,17.168488057026273,76.85861642472446
68,13,24,3.983889129012823,22.91599198244512,0.12149547738954425,0.9169052820652723,9.467873416042844,143.77818918786943
69,23,18,52.67512857913971,9.827417135238647,0.1654354752972722,0.07414687890559435,11.230141126264733,55.43317949399352
70,38,32,19.47848567739129,19.17144446633756,0.23822022741660476,0.26886567287147045,0.6936348629458009,51.69891471043229
71,8,9,38.286906369030476,6.068239063024521,0.03808077331632376,0.7366546811535954,11.27966486566112,89.10608190111816
72,11,27,17.308655250817537,7.694875756278634,0.21416456811130047,0.5654315305873752,12.54354737372103,135.79213364049792
73,39,16,43.50000645965338,24.6063351072371,0.013928670901805162,0.4082198813557625,12.72447313131375,61.88786297105253
74,25,40,2.3999465815722942,3.9539930317550898,0.08284275606274605,0.24484553467482328,0.6552144718960909,41.24513830058277
75,16,2,58.70847724378109,20.850814674049616,0.1268086270429194,0.7770875468850136,15.435038001191732,101.09123038128018
76,17,34,36.34621135890484,17.960367277264595,0.18613161286339164,0.6318035097792745,1.278120843643042,21.9821042381227
77,26,8,25.15497548505664,1.0638015624135733,0.10507173370569944,0.35151435248553753,20.121307565387145,112.22926444374025
78,31,23,50.85117157548666,29.21954534947872,0.04785166261717677,0.061827865429222584,14.292038267520022,124.7133921366185
79,2,19,9.542754460126162,12.308349078521132,0.22271208558231592,0.9670861195772886,19.73970393748373,81.09160447493196
80,4,22,41.37336043640971,20.277973506599665,0.07667360594496131,0.33303927537053823,18.871993413846802,119.91092081181705
81,32,21,15.18178828060627,7.189187714830041,0.15190558414906263,0.675827506929636,3.4558500354935306,78.2848228700459
82,27,35,57.043266613036394,24.037170354276896,0.18857874302193522,0.9811422443017364,5.80843910407416,24.784918557852507
83,18,7,0.7344989106059074,10.93371824361384,0.019609161652624607,0.0133841373026371,11.418240167964747,117.03570305369794
84,15,39,23.03909372538328,13.815013831481338,0.04232495091855526,0.3915986279025674,7.272970886880393,37.95819121412933
85,23,4,34.23055233433843,26.918202862143517,0.24838874908164144,0.61130958981812,6.746569812885903,95.73743039742112
86,38,28,7.888294234871864,2.5741427298635244,0.16094381734728813,0.7903119483962655,19.145718786186865,141.14196633920074
87,10,15,49.19694660231471,15.662672594189644,0.11108710477128625,0.1955703217536211,0.44415211840903596,65.17877734266222
88,7,31,13.925197273492813,29.036096865311265,0.1371593619696796,0.11824976280331612,9.968017818722746,46.864834893494844
89,36,10,47.61677300557494,12.139320094138384,0.08739145565778017,0.8985077207908034,7.234776660628298,86.3309087883681
90,22,25,28.255734778940678,17.791566336527467,0.003825416322797537,0.6881666965782642,21.627207378129036,146.54939501546323
91,11,17,32.06450605764985,0.880123246461153,0.20985571946948767,0.28287831600755453,1.5898965906381066,60.27122659608722
92,20,29,54.75624913349748,5.52835687994957,0.2281770259141922,0.18445377238094807,23.44670382073237,127.15918505564332
93,30,13,6.064786948263645,22.439598133787513,0.05924070859327912,0.8416954884305596,3.4093479450741055,71.53643655590713
94,35,37,39.90660494193435,9.283887147903442,0.0998475942760706,0.5052251983433962,8.427740123697633,35.65935141406953
95,5,4,21.097948998212814,26.180469235405326,0.17499099718406796,0.47301432583481073,13.01341815611026,105.66139226779342
96,5,24,24.464621543884277,29.71965193748474,0.23908080160617828,0.6343953013420105,40.06599102868535,299.87688809633255
97,33,18,35.655976105481386,12.86658575758338,0.033078154316172004,0.3521535927429795,2.4702603322337002,526.6057837288827
98,29,33,10.200059339404106,18.464138405397534,0.1203950543422252,0.04702136851847172,133.26755356856262,689.1692535486072
99,19,10,51.50859458371997,1.6257101856172085,0.1701906172093004,0.954232239164412,27.825255731764205,384.4173042103648
100,14,37,43.750819098204374,4.387727044522762,0.14162118802778423,0.5746227614581585,147.040127756507,633.1677697598934
101,22,6,17.559578642249107,21.226414320990443,0.06645012856461108,0.4193648090586066,45.35348270142786,474.79378799907863
102,37,30,58.43194769695401,8.132267408072948,0.029893557308241725,0.24005643650889397,33.332659165656196,209.2474592383951
103,8,12,2.1235277876257896,24.985585240647197,0.19880221807397902,0.7703448226675391,26.760900285577847,582.8602166846395
104,10,34,53.33254823461175,19.608841817826033,0.05286262300796807,0.911623545922339,158.86949744516815,677.2615376394242
105,40,8,4.641197808086872,6.447498919442296,0.22185986093245447,0.0669125858694315,51.438343223322626,424.22113828361034
106,26,23,37.59666731581092,23.349717389792204,0.18136908416636288,0.27755770925432444,45.284193280384684,242.9008675739169
107,15,19,18.788135647773743,10.203012200072408,0.10616476251743734,0.747299337759614,27.664286951595304,555.6856901850551
108,17,26,11.549573242664337,14.970059646293521,0.08198981615714729,0.844206347130239,47.21527083883705,324.1308219265193
109,27,15,45.24081012234092,28.11697069555521,0.1318188721779734,0.1264181099832058,12.525402040236298,508.8307358324528
110,32,39,26.868888325989246,3.7108887266367674,0.21525735850445926,0.4627039870247245,155.6181027821345,724.4006501510739
111,2,2,30.677304659038782,16.872430332005024,0.009165903786197305,0.5554620884358883,29.41937459086384,342.7070257719606
112,3,38,6.286273654550314,8.900967808440328,0.1600949305575341,0.1753268288448453,11.338403144908831,747.0345495268703
113,33,3,54.97784659266472,25.739408265799284,0.11609377362765372,0.8306159880012274,45.830247534721124,356.6301332321018
114,28,27,20.90928191319108,5.14177811332047,0.04342131759040058,0.5099499570205808,19.79816928732281,310.22449913434684
115,18,14,39.718048609793186,21.99488488957286,0.24362192885018885,0.4796917047351599,97.45819665017905,486.1800517886877
116,14,21,46.89709458500147,17.24065113812685,0.1935856502968818,0.1157222418114543,26.519120644049536,254.75893635302782
117,24,20,13.205636981874704,0.3873456548899412,0.018760513281449676,0.8979338854551315,129.68504149746335,576.0206145700067
118,39,35,32.80967250466347,28.48151508718729,0.07190750096924603,0.7029088465496898,23.26778941432821,656.9433979224414
119,9,7,29.00101935490966,11.64286877028644,0.15300266607664526,0.295666828751564,67.79142389566428,412.3462848365307
120,8,29,34.041999354958534,2.0195657573640347,0.09484831313602626,0.40584815107285976,27.029392695493915,231.74759759567678
121,36,14,22.850422840565443,15.166230099275708,0.17584727914072573,0.6236065523698926,146.5781982074154,596.9170851632953
122,21,38,49.41854786127806,13.26408913359046,0.23293550568632782,0.7872852440923452,34.911719233536296,619.1276859492064
123,12,5,8.109777588397264,26.425419794395566,0.05813599401153624,0.1944962339475751,80.22091657205871,452.2768649738282
124,21,31,15.927069503813982,23.650581864640117,0.004681936698034406,0.33826321363449097,12.629292087493953,700.8935777004808
125,30,11,42.11853068321943,10.488999299705029,0.20485667674802244,0.6830051420256495,62.64357371807744,404.88597322255373
126,35,25,0.01493481919169426,19.895058749243617,0.13605536264367402,0.9725079238414764,25.27617318820628,279.4250078499317
127,6,17,56.32359154522419,6.7481353506445885,0.09215065068565309,0.0027961907908320427,104.95477698488035,514.8646749090403
128,6,32,38.778828252106905,11.784524861723185,0.2018233051057905,0.206138807348907,42.05175497249916,605.0544364377856
129,35,9,19.9702974781394,28.695950070396066,0.02699424442835152,0.7988970577716827,44.35471737441465,223.50744022987783
130,31,24,54.03817607089877,0.5400336720049381,0.06367318495176733,0.6041822312399745,4.318393371284733,443.5415599029511
131,20,17,5.346824750304222,17.436828324571252,0.144764642463997,0.38639307022094727,82.09337213591506,627.8273236006498
132,12,30,28.06523971259594,22.077535903081298,0.16747464635409415,0.022342820651829243,13.243655588776098,396.4023070409894
133,22,12,31.873656939715147,5.180943086743355,0.12347741308622062,0.9920848365873098,120.64902009190881,709.3415764626116
134,37,36,12.270307503640652,25.832998221740127,0.03603826300241053,0.6712407367303967,55.705363136003065,523.824606044218
135,7,6,45.96154348924756,8.921767696738243,0.23624258185736835,0.32652909122407436,59.39798006982754,270.3622706234455
136,10,23,10.92079360038042,7.29495950974524,0.012064976384863257,0.4990549832582474,22.74678149363077,365.03184302709997
137,38,20,52.22932795062661,20.398393739014864,0.21223603864200413,0.5293439952656627,129.6908842264482,738.5300336405635
138,24,34,25.660973489284515,11.054081255570054,0.12867566174827516,0.8190344423055649,52.70868778670115,477.1803881973028
139,14,9,36.85232838615775,24.14288492873311,0.08476699632592499,0.1637760428711772,78.86346368895822,319.18849530629814
140,18,40,59.137575533241034,27.03124165534973,0.10308264405466616,0.3076143469661474,50.36100353319464,567.8096992429346
141,27,2,2.8291547298431396,13.942701062187552,0.1840852878522128,0.714826081879437,55.15710130103543,262.93418426066637
142,33,27,44.93298003450036,15.790417045354843,0.22469783597625792,0.8782041575759649,8.224942644800755,421.0334651172161
143,3,16,18.741740472614765,2.6872387435287237,0.04990227776579559,0.0959622310474515,96.27988498802758,648.1534115504473
144,2,28,50.57327225804329,24.712049681693316,0.149981269845739,0.7275390885770321,81.36078734337447,432.9251032322645
145,31,14,9.264501091092825,7.815238768234849,0.07480652700178325,0.25782821979373693,49.8930544192616,668.5219052713364
146,26,39,34.720189310610294,20.971234906464815,0.0215377660933882,0.0788295827805996,76.25559073100062,547.4579901900142
147,17,3,23.528613690286875,4.059764826670289,0.190442482708022,0.9235713025555015,0.6734150178613273,251.0257614776492
148,16,35,1.1838501133024693,1.1768975760787725,0.24633808969520032,0.5439110640436411,80.73788650788484,499.78071823716164
149,25,7,57.49250594526529,18.088111728429794,0.04033912648446858,0.4511226797476411,13.480153909694847,333.0780334305018
150,40,22,16.6203654371202,12.436036309227347,0.11313347495160997,0.1458119098097086,80.84418197349264,351.15908957086504
151,11,21,42.81182751059532,29.332584142684937,0.16293298196978867,0.8635698640719056,72.4536308887222,715.9129189327359
152,8,37,21.602577846497297,15.9594461414963,0.08925138064660132,0.9424983551725745,96.5423542215031,535.582499532029
153,38,4,40.411345437169075,2.8706873394548893,0.1390765223186463,0.035256724804639816,14.921480671965794,290.8645089715719
154,23,29,7.455188948661089,27.21492008306086,0.20800008461810648,0.371730743907392,90.40893627669264,375.91685336083174
155,13,13,56.14676099270582,14.11150211468339,0.0019049167167395353,0.6539417020976543,83.3518276897672,697.5668983068317
156,19,25,33.48786246031523,9.465297684073448,0.06121842912398279,0.7508899802342057,100.81609132391488,466.0081289242953
157,29,16,29.67921020463109,22.56852096877992,0.2302195813972503,0.22063187696039677,51.13635979291431,641.8506227433681
158,34,31,48.0518189817667,5.720825269818306,0.1730089874472469,0.4309768611565232,85.05368941697594,591.0479219630361
159,4,10,14.360360484570265,18.809382235631347,0.09780837898142636,0.5862650964409113,6.139750939846451,201.0240865405649
160,5,36,45.5173434689641,3.210776913911104,0.025138653814792633,0.8585136458277702,9.15263606353737,243.750971974805
161,34,5,11.825988683849573,16.314184153452516,0.19990287953987718,0.1387717230245471,91.2667049095973,548.3567059971392
162,29,30,30.426495373249054,14.466297347098589,0.1466245222836733,0.45961954444646835,68.19131381205457,667.4058749340475
163,19,11,26.617961134761572,27.55506687797606,0.06559027032926679,0.5543312830850482,98.41024163659435,440.55568487383425
164,13,24,3.983889129012823,22.91599198244512,0.12149547738954425,0.9169052820652723,47.654528379502096,723.6769542563707
165,23,18,52.67512857913971,9.827417135238647,0.1654354752972722,0.07414687890559435,70.8877659129201,349.90960555151105
166,38,32,19.47848567739129,19.17144446633756,0.23822022741660476,0.26886567287147045,4.4827032716885915,334.1107930056751
167,8,9,38.286906369030476,6.068239063024521,0.03808077331632376,0.7366546811535954,62.32784264778308,492.37188496626914
168,11,27,17.308655250817537,7.694875756278634,0.21416456811130047,0.5654315305873752,63.727294865489114,689.8897961713374
169,39,16,43.50000645965338,24.6063351072371,0.013928670901805162,0.4082198813557625,77.55799879320467,377.21788180060685
170,25,40,2.3999465815722942,3.9539930317550898,0.08284275606274605,0.24484553467482328,4.605045015140637,289.8832774255425
171,16,2,58.70847724378109,20.850814674049616,0.1268086270429194,0.7770875468850136,82.91949652386047,543.0782823823392
172,17,34,36.34621135890484,17.960367277264595,0.18613161286339164,0.6318035097792745,12.1163226396858,208.38582562282681
173,26,8,25.15497548505664,1.0638015624135733,0.10507173370569944,0.35151435248553753,105.81563157092556,590.2007341850549
174,31,23,50.85117157548666,29.21954534947872,0.04785166261717677,0.061827865429222584,73.68928491119733,643.0181975010782
175,2,19,9.542754460126162,12.308349078521132,0.22271208558231592,0.9670861195772886,111.60160375350348,458.46448047086596
176,4,22,41.37336043640971,20.277973506599665,0.07667360594496131,0.33303927537053823,98.00267694614625,622.7000495884567
177,32,21,15.18178828060627,7.189187714830041,0.15190558414906263,0.675827506929636,19.714508510622473,446.58963521942496
178,27,35,57.043266613036394,24.037170354276896,0.18857874302193522,0.9811422443017364,51.6149850598811,220.24388620629907
179,18,7,0.7344989106059074,10.93371824361384,0.019609161652624607,0.0133841373026371,59.565095883946675,610.5356667656451
180,15,39,23.03909372538328,13.815013831481338,0.04232495091855526,0.3915986279025674,52.87850532134721,275.9769628290087
181,23,4,34.23055233433843,26.918202862143517,0.24838874908164144,0.61130958981812,36.674277290252654,520.4275901429355
182,38,28,7.888294234871864,2.5741427298635244,0.16094381734728813,0.7903119483962655,96.6528865523009,712.5237037427723
183,10,15,49.19694660231471,15.662672594189644,0.11108710477128625,0.1955703217536211,2.665378247636229,391.1409810651094
184,7,31,13.925197273492813,29.036096865311265,0.1371593619696796,0.11824976280331612,66.71436439151464,313.6589168570936
185,36,10,47.61677300557494,12.139320094138384,0.08739145565778017,0.8985077207908034,40.278230718900176,480.63076795078814
186,22,25,28.255734778940678,17.791566336527467,0.003825416322797537,0.6881666965782642,108.52775018175197,735.4012866038829
187,11,17,32.06450605764985,0.880123246461153,0.20985571946948767,0.28287831600755453,9.770219990566144,370.3782663680613
188,20,29,54.75624913349748,5.52835687994957,0.2281770259141922,0.18445377238094807,120.47320051794671,653.3657829277217
189,30,13,6.064786948263645,22.439598133787513,0.05924070859327912,0.8416954884305596,19.923268340291507,418.0387700442225
190,35,37,39.90660494193435,9.283887147903442,0.0998475942760706,0.5052251983433962,62.925852755939985,266.251102136448
191,5,4,21.097948998212814,26.180469235405326,0.17499099718406796,0.47301432583481073,69.26771426056942,562.4135826714337
